creationTime,Cpu_Utilization,Auth_count,Active_count,Disconnect_count,Memory_total,temp_avg,temp_min,temp_max,Link_Down,Down_Time
2018-06-09 22:45:00,19.0,1.0,11172.0,7.0,26.57580977000104,39.90909090909091,29.0,53.0,0,0
2018-06-09 23:00:00,19.0,10.0,11161.0,4.0,26.575977265304186,39.63636363636363,29.0,52.0,0,0
2018-06-09 23:15:00,18.0,9.0,11105.0,7.0,26.576200592375056,39.81818181818182,28.0,53.0,0,0
2018-06-09 23:30:00,21.0,5.0,11089.0,9.0,26.574849309806535,39.54545454545455,28.0,52.0,0,0
2018-06-09 23:45:00,19.0,5.0,11095.0,2.0,26.57703806889082,39.63636363636363,28.0,52.0,0,0
2018-06-10 00:00:00,21.0,7.0,11171.0,4.0,26.57731722772941,39.63636363636363,28.0,52.0,0,0
2018-06-10 00:15:00,21.0,7.0,11137.0,5.0,26.577149732426253,39.54545454545455,29.0,52.0,0,0
2018-06-10 00:30:00,22.0,,,,26.568495808430036,39.72727272727273,29.0,52.0,0,0
2018-06-10 00:45:00,21.0,11.0,11251.0,4.0,26.5613493421622,39.18181818181818,29.0,52.0,0,0
2018-06-10 01:00:00,24.0,4.0,11306.0,5.0,26.56151683746535,39.27272727272727,28.0,52.0,0,0
2018-06-10 01:15:00,20.0,,,,26.561070183323608,39.45454545454545,28.0,52.0,0,0
2018-06-10 01:30:00,33.0,7.0,11472.0,2.0,26.558836912614908,39.36363636363637,28.0,53.0,0,0
2018-06-10 01:45:00,35.0,4.0,11582.0,4.0,26.56302429519372,39.36363636363637,28.0,53.0,0,0
2018-06-10 02:00:00,35.0,4.0,11724.0,4.0,26.56698835070167,39.27272727272727,28.0,52.0,0,0
2018-06-10 02:15:00,41.0,6.0,11870.0,3.0,26.57480479818212,39.27272727272727,28.0,52.0,0,0
2018-06-10 02:30:00,45.0,,,,26.574469807575806,39.18181818181818,28.0,52.0,0,0
2018-06-10 02:45:00,30.0,12.0,12196.0,1.0,26.567658331914274,39.09090909090909,28.0,51.0,0,0
2018-06-10 03:00:00,64.0,,,,26.562312438479825,39.18181818181818,28.0,52.0,0,0
2018-06-10 03:15:00,29.0,3.0,12511.0,4.0,26.561530786749216,39.54545454545455,28.0,52.0,0,0
2018-06-10 03:30:00,42.0,3.0,12729.0,2.0,26.562814928878066,39.27272727272727,29.0,52.0,0,0
2018-06-10 03:45:00,23.0,1.0,12907.0,5.0,26.557008373165,39.27272727272727,28.0,52.0,0,0
2018-06-10 04:00:00,21.0,6.0,13105.0,8.0,26.557734192629127,39.18181818181818,28.0,52.0,0,0
2018-06-10 04:15:00,24.0,,,,26.556729211832643,39.54545454545455,29.0,52.0,0,0
2018-06-10 04:30:00,36.0,7.0,13383.0,4.0,26.545506926271816,39.63636363636363,29.0,52.0,0,0
2018-06-10 04:45:00,26.0,5.0,13434.0,6.0,26.534340472977465,39.27272727272727,28.0,52.0,0,0
2018-06-10 05:00:00,26.0,,,,26.51429668931409,39.27272727272727,28.0,52.0,0,0
2018-06-10 05:15:00,24.0,,,,26.511114250125214,40.90909090909091,30.0,53.0,0,0
2018-06-10 05:30:00,63.0,,,,26.507150159205715,40.36363636363637,30.0,53.0,0,0
2018-06-10 05:45:00,24.0,7.0,14300.0,3.0,26.504637707214478,40.27272727272727,29.0,52.0,0,0
2018-06-10 06:00:00,26.0,3.0,14284.0,2.0,26.505196029879198,40.0,29.0,52.0,0,0
2018-06-10 06:15:00,35.0,3.0,14510.0,6.0,26.502795242420905,40.45454545454545,29.0,53.0,0,0
2018-06-10 06:30:00,36.0,7.0,14687.0,5.0,26.51206339865523,40.18181818181818,29.0,53.0,0,0
2018-06-10 06:45:00,62.0,8.0,14882.0,2.0,26.51189590185581,40.54545454545455,29.0,53.0,0,0
2018-06-10 07:00:00,65.0,3.0,14969.0,4.0,26.503353565085625,40.63636363636363,29.0,53.0,0,0
2018-06-10 07:15:00,61.0,,,,26.489116337135325,40.90909090909091,30.0,53.0,0,0
2018-06-10 07:30:00,34.0,8.0,14728.0,5.0,26.469463379337267,40.45454545454545,29.0,53.0,0,0
2018-06-10 07:45:00,47.0,11.0,14811.0,7.0,26.45729194524641,40.54545454545455,30.0,52.0,0,0
2018-06-10 08:00:00,27.0,4.0,14844.0,7.0,26.45757110657877,40.63636363636363,29.0,52.0,0,0
2018-06-10 08:15:00,39.0,,,,26.45142955726688,40.45454545454545,30.0,53.0,0,0
2018-06-10 08:30:00,33.0,9.0,13591.0,4.0,26.469351714804322,40.72727272727273,29.0,53.0,0,0
2018-06-10 08:45:00,29.0,7.0,13429.0,6.0,26.4021296659723,40.63636363636363,30.0,53.0,0,0
2018-06-10 09:00:00,27.0,6.0,13554.0,6.0,26.43512653545713,40.54545454545455,30.0,53.0,0,0
2018-06-10 09:15:00,23.0,6.0,13340.0,5.0,26.43149743813645,40.72727272727273,30.0,53.0,0,0
2018-06-10 09:30:00,31.0,7.0,13286.0,10.0,26.435152849033628,40.45454545454545,29.0,53.0,0,0
2018-06-10 09:45:00,24.0,7.0,13524.0,5.0,26.434679877325344,40.54545454545455,29.0,53.0,0,0
2018-06-10 10:00:00,28.0,3.0,13677.0,2.0,26.437415658382463,40.36363636363637,29.0,52.0,0,0
2018-06-10 10:15:00,24.0,5.0,13634.0,5.0,26.44450635622438,40.27272727272727,29.0,52.0,0,0
2018-06-10 10:30:00,32.0,5.0,13555.0,5.0,26.444450523957897,40.45454545454545,29.0,53.0,0,0
2018-06-10 10:45:00,33.0,,,,26.446572150083828,40.54545454545455,29.0,53.0,0,0
2018-06-10 11:00:00,24.0,6.0,13681.0,5.0,26.447744627679736,40.45454545454545,29.0,53.0,0,0
2018-06-10 11:15:00,26.0,,,,26.44735380181444,40.54545454545455,30.0,53.0,0,0
2018-06-10 11:30:00,26.0,6.0,13915.0,7.0,26.410169512344236,40.45454545454545,30.0,53.0,0,0
2018-06-10 11:45:00,41.0,10.0,13922.0,6.0,26.40559126649355,40.45454545454545,29.0,53.0,0,0
2018-06-10 12:00:00,26.0,3.0,13936.0,5.0,26.40252049183761,40.81818181818182,30.0,54.0,0,0
2018-06-10 12:15:00,24.0,5.0,13951.0,4.0,26.40754539582006,40.45454545454545,29.0,53.0,0,0
2018-06-10 12:30:00,39.0,13.0,13953.0,6.0,26.404418788897644,40.0,29.0,52.0,0,0
2018-06-10 12:45:00,24.0,10.0,13969.0,6.0,26.40603792462533,40.18181818181818,29.0,53.0,0,0
2018-06-10 13:00:00,45.0,7.0,13958.0,4.0,26.41056033820954,40.0,29.0,52.0,0,0
2018-06-10 13:15:00,44.0,5.0,14070.0,5.0,26.410965909915706,40.27272727272727,29.0,53.0,0,0
2018-06-10 13:30:00,47.0,,,,26.42396008216276,40.0,29.0,52.0,0,0
2018-06-10 13:45:00,44.0,14.0,13949.0,3.0,26.39558255354311,40.0,29.0,52.0,0,0
2018-06-10 14:00:00,45.0,7.0,14275.0,3.0,26.40134801424169,40.09090909090909,29.0,53.0,0,0
2018-06-10 14:15:00,27.0,15.0,14299.0,6.0,26.40274382090349,40.0,29.0,52.0,0,0
2018-06-10 14:30:00,41.0,6.0,14366.0,7.0,26.402464659571127,39.90909090909091,29.0,52.0,0,0
2018-06-10 14:45:00,48.0,6.0,14358.0,9.0,26.40899703474833,39.54545454545455,29.0,52.0,0,0
2018-06-10 15:00:00,40.0,5.0,14336.0,7.0,26.42580254695633,39.63636363636363,29.0,52.0,0,0
2018-06-10 15:15:00,43.0,,,,26.40631708595768,39.54545454545455,28.0,52.0,0,0
2018-06-10 15:30:00,42.0,,,,26.383705018036608,39.63636363636363,28.0,52.0,0,0
2018-06-10 15:45:00,42.0,,,,26.361930434112626,39.72727272727273,29.0,52.0,0,0
2018-06-10 16:00:00,41.0,8.0,13807.0,8.0,26.35415805917784,39.54545454545455,28.0,53.0,0,0
2018-06-10 16:15:00,39.0,10.0,13793.0,6.0,26.36829531249041,39.36363636363637,28.0,52.0,0,0
2018-06-10 16:30:00,23.0,9.0,13539.0,7.0,26.36907696422101,39.63636363636363,28.0,52.0,0,0
2018-06-10 16:45:00,24.0,3.0,13413.0,4.0,26.37013777728398,39.45454545454545,29.0,53.0,0,0
2018-06-10 17:00:00,24.0,3.0,13237.0,5.0,26.38141589511127,39.45454545454545,29.0,52.0,0,0
2018-06-10 17:15:00,20.0,5.0,12975.0,2.0,26.37868011405416,39.63636363636363,29.0,52.0,0,0
2018-06-10 17:30:00,24.0,11.0,12781.0,2.0,26.374269365002885,39.45454545454545,28.0,53.0,0,0
2018-06-10 17:45:00,21.0,5.0,12514.0,3.0,26.37069609994869,39.54545454545455,28.0,53.0,0,0
2018-06-10 18:00:00,21.0,7.0,12250.0,4.0,26.369467790086308,39.63636363636363,28.0,53.0,0,0
2018-06-10 18:15:00,20.0,11.0,12082.0,3.0,26.375609339398203,39.27272727272727,28.0,52.0,0,0
2018-06-10 18:30:00,27.0,3.0,11945.0,4.0,26.389734902815565,39.36363636363637,28.0,52.0,0,0
2018-06-10 18:45:00,35.0,7.0,11781.0,3.0,26.394871471330966,39.18181818181818,29.0,51.0,0,0
2018-06-10 19:00:00,35.0,,,,26.41195614487133,39.18181818181818,28.0,51.0,0,0
2018-06-10 19:15:00,38.0,,,,26.416031900323766,39.18181818181818,28.0,52.0,0,0
2018-06-10 19:30:00,36.0,4.0,11467.0,3.0,26.422843436833325,39.27272727272727,27.0,52.0,0,0
2018-06-10 19:45:00,19.0,10.0,11381.0,5.0,26.43022805260296,39.27272727272727,28.0,52.0,0,0
2018-06-10 20:00:00,20.0,8.0,11347.0,3.0,26.427157276232535,39.27272727272727,28.0,52.0,0,0
2018-06-10 20:15:00,18.0,3.0,11334.0,3.0,26.43664876683205,39.27272727272727,28.0,52.0,0,0
2018-06-10 20:30:00,18.0,4.0,11286.0,5.0,26.436313773046173,39.18181818181818,28.0,52.0,0,0
2018-06-10 20:45:00,20.0,,,,26.44574943134805,39.36363636363637,28.0,52.0,0,0
2018-06-10 21:00:00,19.0,11.0,11233.0,3.0,26.451723487195977,39.36363636363637,28.0,52.0,0,0
2018-06-10 21:15:00,18.0,6.0,11196.0,1.0,26.45177931949362,39.27272727272727,29.0,52.0,0,0
2018-06-10 21:30:00,33.0,5.0,11187.0,2.0,26.456301735602807,39.36363636363637,27.0,52.0,0,0
2018-06-10 21:45:00,24.0,3.0,11172.0,6.0,26.456554607398015,39.18181818181818,27.0,52.0,0,0
2018-06-10 22:00:00,27.0,4.0,11178.0,3.0,26.45591090951929,39.27272727272727,27.0,52.0,0,0
2018-06-10 22:15:00,23.0,,,,26.46099164860492,39.27272727272727,28.0,52.0,0,0
2018-06-10 22:30:00,22.0,6.0,11138.0,8.0,26.459567820414826,39.09090909090909,28.0,51.0,0,0
2018-06-10 22:45:00,20.0,,,,26.458283665380467,39.36363636363637,29.0,52.0,0,0
2018-06-10 23:00:00,19.0,9.0,11136.0,3.0,26.45979115172515,39.18181818181818,28.0,51.0,0,0
2018-06-10 23:15:00,18.0,,,,26.458841993656268,39.18181818181818,28.0,52.0,0,0
2018-06-10 23:30:00,21.0,8.0,11086.0,3.0,26.457222841656428,39.09090909090909,28.0,52.0,0,0
2018-06-10 23:45:00,27.0,11.0,11087.0,1.0,26.453426209380922,39.09090909090909,29.0,52.0,0,0
2018-06-11 00:00:00,27.0,2.0,11071.0,2.0,26.454207868967057,38.90909090909091,27.0,51.0,0,0
2018-06-11 00:15:00,21.0,,,,26.45415203613947,39.0,28.0,52.0,0,0
2018-06-11 00:30:00,21.0,2.0,11165.0,1.0,26.449238747312346,39.09090909090909,28.0,52.0,0,0
2018-06-11 00:45:00,22.0,8.0,11239.0,4.0,26.44281797214053,39.18181818181818,28.0,52.0,0,0
2018-06-11 01:00:00,26.0,,,,26.44404629434732,39.0,28.0,52.0,0,0
2018-06-11 01:15:00,26.0,,,,26.443208801933604,39.09090909090909,28.0,52.0,0,0
2018-06-11 01:30:00,30.0,11.0,11605.0,5.0,26.438630510071963,39.09090909090909,28.0,52.0,0,0
2018-06-11 01:45:00,20.0,5.0,11726.0,3.0,26.43796051614099,38.90909090909091,28.0,52.0,0,0
2018-06-11 02:00:00,29.0,,,,26.424169807728486,39.36363636363637,29.0,52.0,0,0
2018-06-11 02:15:00,21.0,6.0,12019.0,5.0,26.413449904832948,39.27272727272727,28.0,52.0,0,0
2018-06-11 02:30:00,24.0,8.0,12244.0,4.0,26.409262442764373,39.36363636363637,28.0,52.0,0,0
2018-06-11 02:45:00,22.0,,,,26.490722538205013,39.18181818181818,28.0,52.0,0,0
2018-06-11 03:00:00,24.0,,,,26.397984211593016,39.18181818181818,28.0,52.0,0,0
2018-06-11 03:15:00,32.0,2.0,12814.0,5.0,26.39413174648993,39.36363636363637,28.0,52.0,0,0
2018-06-11 03:30:00,45.0,,,,26.380173539594693,39.09090909090909,29.0,52.0,0,0
2018-06-11 03:45:00,44.0,,,,26.35800790704505,39.09090909090909,28.0,51.0,0,0
2018-06-11 04:00:00,44.0,,,,26.35817540552779,39.0,27.0,52.0,0,0
2018-06-11 04:15:00,47.0,10.0,14548.0,6.0,26.35856623532085,39.45454545454545,28.0,52.0,0,0
2018-06-11 04:30:00,48.0,5.0,15357.0,7.0,26.35744957876923,39.54545454545455,28.0,52.0,0,0
2018-06-11 04:45:00,51.0,5.0,16349.0,4.0,26.356109590907288,39.18181818181818,28.0,52.0,0,0
2018-06-11 05:00:00,53.0,5.0,17059.0,9.0,26.52539472413279,39.63636363636363,28.0,53.0,0,0
2018-06-11 05:15:00,78.0,,,,26.646272795845594,39.72727272727273,29.0,52.0,0,0
2018-06-11 05:30:00,53.0,14.0,18400.0,16.0,26.680442486325145,40.0,28.0,52.0,0,0
2018-06-11 05:45:00,53.0,,,,26.61299643060733,39.63636363636363,28.0,52.0,0,0
2018-06-11 06:00:00,39.0,5.0,18752.0,9.0,26.63672538232925,39.90909090909091,29.0,52.0,0,0
2018-06-11 06:15:00,31.0,,,,26.632872917226162,39.72727272727273,29.0,52.0,0,0
2018-06-11 06:30:00,29.0,7.0,19004.0,6.0,26.739848614871306,39.63636363636363,28.0,52.0,0,0
2018-06-11 06:45:00,31.0,11.0,19002.0,4.0,26.637994664617967,39.90909090909091,29.0,52.0,0,0
2018-06-11 07:00:00,33.0,8.0,19088.0,5.0,26.669443419291696,39.54545454545455,29.0,52.0,0,0
2018-06-11 07:15:00,31.0,3.0,18961.0,10.0,26.727621225631065,39.18181818181818,28.0,51.0,0,0
2018-06-11 07:30:00,33.0,4.0,19272.0,4.0,26.823039527966948,39.45454545454545,28.0,52.0,0,0
2018-06-11 07:45:00,34.0,6.0,18950.0,6.0,26.69110655639311,39.18181818181818,28.0,51.0,0,0
2018-06-11 08:00:00,56.0,,,,26.745878560250038,39.36363636363637,28.0,52.0,0,0
2018-06-11 08:15:00,55.0,5.0,18417.0,10.0,26.53455130785607,39.36363636363637,29.0,51.0,0,0
2018-06-11 08:30:00,56.0,,,,26.53555629875253,39.18181818181818,29.0,52.0,0,0
2018-06-11 08:45:00,50.0,6.0,18275.0,7.0,26.58541501378233,39.0,28.0,52.0,0,0
2018-06-11 09:00:00,52.0,9.0,18283.0,3.0,26.50791904909995,39.72727272727273,29.0,52.0,0,0
2018-06-11 09:15:00,54.0,13.0,18499.0,4.0,26.50892403999641,39.27272727272727,28.0,51.0,0,0
2018-06-11 09:30:00,56.0,8.0,18627.0,8.0,26.489270884687905,39.45454545454545,28.0,51.0,0,0
2018-06-11 09:45:00,58.0,,,,26.63237042177793,39.27272727272727,28.0,51.0,0,0
2018-06-11 10:00:00,53.0,17.0,18957.0,6.0,26.66525595722312,39.36363636363637,28.0,51.0,0,0
2018-06-11 10:15:00,52.0,,,,26.74219359362969,39.54545454545455,29.0,52.0,0,0
2018-06-11 10:30:00,47.0,15.0,18995.0,8.0,26.693563200806675,39.45454545454545,27.0,51.0,0,0
2018-06-11 10:45:00,42.0,6.0,18980.0,3.0,26.668940923843465,39.27272727272727,28.0,51.0,0,0
2018-06-11 11:00:00,42.0,5.0,19004.0,5.0,26.65113025184513,39.45454545454545,28.0,52.0,0,0
2018-06-11 11:15:00,51.0,,,,26.749898523835867,39.45454545454545,28.0,51.0,0,0
2018-06-11 11:30:00,52.0,,,,26.789818995556264,39.45454545454545,29.0,51.0,0,0
2018-06-11 11:45:00,30.0,10.0,18605.0,4.0,26.62868545515759,39.27272727272727,28.0,51.0,0,0
2018-06-11 12:00:00,29.0,3.0,18327.0,3.0,26.65984017294777,39.18181818181818,28.0,52.0,0,0
2018-06-11 12:15:00,29.0,4.0,18015.0,8.0,26.67586419446351,39.09090909090909,27.0,51.0,0,0
2018-06-11 12:30:00,29.0,6.0,17609.0,2.0,26.47637350151669,39.09090909090909,28.0,51.0,0,0
2018-06-11 12:45:00,26.0,1.0,17285.0,7.0,26.475018731903194,40.27272727272727,29.0,53.0,0,0
2018-06-11 13:00:00,39.0,,,,26.483575936274644,40.09090909090909,28.0,53.0,0,0
2018-06-11 13:15:00,27.0,10.0,16944.0,5.0,26.483575936274644,40.18181818181818,29.0,53.0,0,0
2018-06-11 13:30:00,52.0,9.0,16771.0,2.0,26.538962101234965,39.90909090909091,29.0,52.0,0,0
2018-06-11 13:45:00,50.0,10.0,16536.0,9.0,26.48508342261933,39.90909090909091,28.0,53.0,0,0
2018-06-11 14:00:00,44.0,8.0,16369.0,2.0,26.486981738757077,39.90909090909091,29.0,52.0,0,0
2018-06-11 14:15:00,26.0,11.0,16154.0,4.0,26.489270884687905,39.90909090909091,29.0,53.0,0,0
2018-06-11 14:30:00,26.0,2.0,15951.0,6.0,26.48569758372272,39.90909090909091,28.0,53.0,0,0
2018-06-11 14:45:00,27.0,10.0,15849.0,3.0,26.49686414923892,40.09090909090909,29.0,53.0,0,0
2018-06-11 15:00:00,24.0,5.0,15677.0,6.0,26.4978133073078,39.81818181818182,28.0,52.0,0,0
2018-06-11 15:15:00,37.0,8.0,15506.0,4.0,26.500437450204096,40.09090909090909,29.0,53.0,0,0
2018-06-11 15:30:00,38.0,,,,26.504178249652014,39.72727272727273,28.0,52.0,0,0
2018-06-11 15:45:00,45.0,,,,26.506523228410426,39.90909090909091,29.0,53.0,0,0
2018-06-11 16:00:00,25.0,5.0,14783.0,2.0,26.502335766341854,39.90909090909091,28.0,53.0,0,0
2018-06-11 16:15:00,,,,,,0.0,0.0,0.0,0,0
2018-06-11 16:30:00,,11.0,14276.0,7.0,,0.0,0.0,0.0,0,0
2018-06-11 16:45:00,26.0,4.0,14015.0,5.0,26.508198213237854,39.90909090909091,29.0,53.0,0,0
2018-06-11 17:00:00,23.0,6.0,13718.0,3.0,26.51043152634109,39.63636363636363,29.0,52.0,0,0
2018-06-11 17:15:00,22.0,8.0,13463.0,2.0,26.507137389513808,39.72727272727273,29.0,52.0,0,0
2018-06-11 17:30:00,22.0,8.0,13175.0,8.0,26.50825404606543,39.63636363636363,28.0,52.0,0,0
2018-06-11 17:45:00,23.0,7.0,12897.0,2.0,26.519085614616138,39.81818181818182,29.0,52.0,0,0
2018-06-11 18:00:00,21.0,5.0,12600.0,7.0,26.52489222868456,39.90909090909091,29.0,53.0,0,0
2018-06-11 18:15:00,25.0,,,,26.5397437608211,39.72727272727273,28.0,52.0,0,0
2018-06-11 18:30:00,21.0,9.0,12237.0,2.0,26.542423736544986,40.18181818181818,29.0,53.0,0,0
2018-06-11 18:45:00,20.0,10.0,12094.0,3.0,26.553031973785373,39.72727272727273,28.0,52.0,0,0
2018-06-11 19:00:00,19.0,2.0,11996.0,4.0,26.571903469507745,39.81818181818182,29.0,52.0,0,0
2018-06-11 19:15:00,30.0,4.0,11889.0,2.0,26.576649259852122,39.63636363636363,28.0,53.0,0,0
2018-06-11 19:30:00,20.0,6.0,11820.0,1.0,26.587089998609773,39.90909090909091,29.0,52.0,0,0
2018-06-11 19:45:00,20.0,14.0,11743.0,2.0,26.596637412126107,39.63636363636363,29.0,53.0,0,0
2018-06-11 20:00:00,21.0,4.0,11675.0,3.0,26.596079083850302,39.81818181818182,29.0,52.0,0,0
2018-06-11 20:15:00,23.0,6.0,11645.0,7.0,26.599205722194835,39.90909090909091,29.0,53.0,0,0
2018-06-11 20:30:00,28.0,4.0,11611.0,1.0,26.605570664539066,39.72727272727273,29.0,53.0,0,0
2018-06-11 20:45:00,20.0,,,,26.605682330194224,39.81818181818182,29.0,53.0,0,0
2018-06-11 21:00:00,19.0,6.0,11547.0,2.0,26.60651982260795,39.81818181818182,28.0,52.0,0,0
2018-06-11 21:15:00,18.0,4.0,11509.0,3.0,26.607692311987144,39.63636363636363,29.0,52.0,0,0
2018-06-11 21:30:00,20.0,6.0,11503.0,2.0,26.61003729074553,39.81818181818182,29.0,52.0,0,0
2018-06-11 21:45:00,19.0,5.0,11477.0,4.0,26.611488944262646,39.81818181818182,29.0,53.0,0,0
2018-06-11 22:00:00,22.0,5.0,11432.0,5.0,26.611098114469577,39.72727272727273,28.0,53.0,0,0
2018-06-11 22:15:00,18.0,13.0,11450.0,1.0,26.611935606883296,39.81818181818182,29.0,52.0,0,0
2018-06-11 22:30:00,20.0,12.0,11444.0,4.0,26.61396000658833,39.63636363636363,29.0,53.0,0,0
2018-06-11 22:45:00,18.0,14.0,11416.0,1.0,26.61379250660927,39.36363636363637,28.0,52.0,0,0
2018-06-11 23:00:00,38.0,9.0,11399.0,1.0,26.61239667345041,39.81818181818182,29.0,53.0,0,0
2018-06-11 23:15:00,27.0,7.0,11418.0,6.0,26.61016334039625,40.0,29.0,53.0,0,0
2018-06-11 23:30:00,26.0,6.0,11423.0,4.0,26.611447506902397,39.54545454545455,28.0,53.0,0,0
2018-06-11 23:45:00,20.0,4.0,11443.0,6.0,26.61055417368073,39.63636363636363,29.0,51.0,0,0
2018-06-12 00:00:00,18.0,9.0,11437.0,6.0,26.609549173806357,39.81818181818182,29.0,52.0,0,0
2018-06-12 00:15:00,41.0,,,,26.61033084037531,39.63636363636363,28.0,53.0,0,0
2018-06-12 00:30:00,20.0,8.0,11515.0,2.0,26.599610841715307,39.54545454545455,29.0,52.0,0,0
2018-06-12 00:45:00,19.0,6.0,11552.0,2.0,26.59838250853552,39.63636363636363,28.0,53.0,0,0
2018-06-12 01:00:00,39.0,,,,26.59715417535573,39.72727272727273,28.0,52.0,0,0
2018-06-12 01:15:00,41.0,,,,26.60418917447636,39.54545454545455,28.0,52.0,0,0
2018-06-12 01:30:00,56.0,,,,26.603575007886466,39.54545454545455,28.0,52.0,0,0
2018-06-12 01:45:00,80.0,7.0,12082.0,4.0,26.60335167458104,39.72727272727273,29.0,53.0,0,0
2018-06-12 02:00:00,83.0,,,,26.60335167458104,39.54545454545455,29.0,52.0,0,0
2018-06-12 02:15:00,68.0,8.0,12392.0,6.0,26.60318417460197,39.63636363636363,29.0,52.0,0,0
2018-06-12 02:30:00,71.0,,,,26.60318417460197,39.45454545454545,29.0,52.0,0,0
2018-06-12 02:45:00,71.0,,,,26.673869165766355,39.63636363636363,28.0,52.0,0,0
2018-06-12 03:00:00,56.0,,,,26.597098342029373,39.90909090909091,28.0,52.0,0,0
2018-06-12 03:15:00,66.0,,,,26.58570834345313,39.90909090909091,29.0,53.0,0,0
2018-06-12 03:30:00,74.0,,,,26.63696333704625,40.0,29.0,53.0,0,0
2018-06-12 03:45:00,63.0,,,,26.66566166679229,39.90909090909091,29.0,52.0,0,0
2018-06-12 04:00:00,47.0,,,,26.66454500026521,39.81818181818182,29.0,52.0,0,0
2018-06-12 04:15:00,26.0,,,,26.65047500202396,40.18181818181818,29.0,53.0,0,0
2018-06-12 04:30:00,41.0,,,,26.6510333352875,40.18181818181818,29.0,53.0,0,0
2018-06-12 04:45:00,30.0,8.0,16786.0,7.0,26.62501500520646,40.0,29.0,52.0,0,0
2018-06-12 05:00:00,31.0,3.0,17002.0,10.0,26.70284666214417,40.18181818181818,29.0,53.0,0,0
2018-06-12 05:15:00,57.0,,,,26.704577495261145,40.36363636363637,29.0,53.0,0,0
2018-06-12 05:30:00,67.0,,,,26.79525081726032,40.18181818181818,29.0,53.0,0,0
2018-06-12 05:45:00,58.0,,,,26.71792166025979,40.81818181818182,29.0,53.0,0,0
2018-06-12 06:00:00,54.0,6.0,18677.0,4.0,26.804742482740522,40.54545454545455,30.0,52.0,0,0
2018-06-12 06:15:00,52.0,,,,26.773029153371358,40.90909090909091,30.0,53.0,0,0
2018-06-12 06:30:00,50.0,,,,26.67409249907177,40.90909090909091,30.0,53.0,0,0
2018-06-12 06:45:00,43.0,,,,26.766608320840632,40.72727272727273,29.0,53.0,0,0
2018-06-12 07:00:00,46.0,,,,26.68453333110001,41.09090909090909,30.0,53.0,0,0
2018-06-12 07:15:00,52.0,,,,26.843044144619483,41.09090909090909,31.0,53.0,0,0
2018-06-12 07:30:00,41.0,,,,26.68676666415417,41.0,30.0,53.0,0,0
2018-06-12 07:45:00,43.0,3.0,18550.0,13.0,26.66153000064208,41.09090909090909,30.0,53.0,0,0
2018-06-12 08:00:00,32.0,,,,26.655946668006678,41.18181818181818,31.0,53.0,0,0
2018-06-12 08:15:00,37.0,7.0,19089.0,6.0,26.506145853398433,41.18181818181818,30.0,54.0,0,0
2018-06-12 08:30:00,50.0,4.0,18926.0,10.0,26.49894335429875,41.36363636363637,31.0,54.0,0,0
2018-06-12 08:45:00,49.0,,,,26.58877917640261,41.45454545454545,31.0,53.0,0,0
2018-06-12 09:00:00,50.0,,,,26.510054186243227,41.63636363636363,31.0,54.0,0,0
2018-06-12 09:15:00,46.0,12.0,18860.0,8.0,26.50195835392187,41.54545454545455,30.0,54.0,0,0
2018-06-12 09:30:00,47.0,,,,26.57861751100615,41.63636363636363,30.0,54.0,0,0
2018-06-12 09:45:00,48.0,,,,26.66264666716917,41.72727272727273,31.0,53.0,0,0
2018-06-12 10:00:00,51.0,,,,26.77247082010781,41.63636363636363,31.0,54.0,0,0
2018-06-12 10:15:00,55.0,,,,26.75086332280875,41.72727272727273,30.0,53.0,0,0
2018-06-12 10:30:00,49.0,,,,26.665732388484038,41.63636363636363,31.0,54.0,0,0
2018-06-12 10:45:00,56.0,,,,26.666011555271677,42.0,31.0,53.0,0,0
2018-06-12 11:00:00,48.0,,,,26.670645723946482,42.0,30.0,55.0,0,0
2018-06-12 11:15:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 11:30:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 11:45:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 12:00:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 12:15:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 12:30:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 12:45:00,53.0,,,,26.488740645120945,42.18181818181818,31.0,55.0,0,0
2018-06-12 13:00:00,58.0,,,,26.58415985313593,42.18181818181818,31.0,55.0,0,0
2018-06-12 13:15:00,48.0,,,,26.58985485560377,42.36363636363637,32.0,55.0,0,0
2018-06-12 13:30:00,,,,,,0.0,0.0,0.0,0,0
2018-06-12 13:45:00,49.0,,,,26.583839695641032,42.27272727272727,31.0,55.0,0,0
2018-06-12 14:00:00,49.0,,,,26.50863212106019,42.18181818181818,31.0,55.0,0,0
2018-06-12 14:15:00,54.0,6.0,16311.0,2.0,26.51639296208969,42.09090909090909,31.0,55.0,0,0
2018-06-12 14:30:00,65.0,,,,26.520524632853594,42.09090909090909,31.0,55.0,0,0
2018-06-12 14:45:00,47.0,6.0,16028.0,3.0,26.522422968069442,42.27272727272727,31.0,55.0,0,0
2018-06-12 15:00:00,26.0,,,,26.527447973052567,42.63636363636363,32.0,56.0,0,0
2018-06-12 15:15:00,30.0,5.0,15628.0,10.0,26.533031311922716,42.36363636363637,32.0,55.0,0,0
